Store,Address,State,Latitude,Longitude
99 SPEEDMART SDN BHD (TMN UNIVERSITI)-2800,NO: B34 & B35 (GROUND FLOOR) JALAN UNIVERSITI 1 TAMAN UNIVERSITI SEMELING 08100 BEDONG KEDAH,KEDAH,5.7177348,100.4852578
BATARAS SUPERSTORE PAPAR,"KAMPUNG KELANAHAN, JALAN BAMBANGAN (NT.023213050) 89600 PAPAR SABAH",SABAH,5.7206651,115.9159615
FRESH 365 - TAMAN LEMBAH MERBOK,"16B & 17B, JALAN LEMBAH MERBOK 1, TAMAN LEMBAH MERBOK, 08400 MERBOK, KEDAH 08400 MERBOK KEDAH",KEDAH,5.7210767,100.4395482
TF VALUE-MART SDN BHD (SUNGAI LALANG),"NO.49, JALAN DATARAN SETIA 3 DATARAN SETIA, SUNGAI LALANG 08100 BEDONG KEDAH",KEDAH,5.7222679,100.5047081
CERIA MART LAPAN LAPAN,14-21 JALAN BETONG 33100 PENGKALAN HULU PERAK,PERAK,5.725093,101.014393
PASAR MINI DA AI,"NO. 1536 & 1537, RUMAH KEDAI, JALAN BETONG, 33100 PENGKALAN HULU PERAK",PERAK,5.725093,101.014393
99 SPEEDMART SDN BHD (SRI ALAM PERDANA) - SBH 15817,"LOT NO. 11-0 & 12-0, GROUND FLOOR BLOCK B SRI ALAM PERDANA COMMERCIAL CENTER 89600 PAPAR SABAH",SABAH,5.7314097,115.9273706
PANTAI TIMOR SHOPPING CENTRE SDN BHD - JERTEH,"LOT 4125-4136, JALAN ZAINAL ABIDIN 22000 JERTEH TERENGGANU",TERENGGANU,5.7334554,102.4945875
NLC SAM TRADING,NO 14.16 & 18 LORONG PERMAIPURA DAMAI 6 PERMAIPURA 08100 BEDONG KEDAH,KEDAH,5.733831,100.530943
99 SPEEDMART SDN BHD (PAPAR TOWN) - SBH 21219,"LOT 8 & 9, GROUND FLOOR KEDAI PEKAN PAPAR JALAN BUNGA RAYA 89607 PAPAR SABAH",SABAH,5.7341392,115.933384
COOPMART PASIR AKAR,COOPMART PASIR AKAR LOT 4122 BANGUNAN PERMINT 22000 JERTIH TERENGGANU,TERENGGANU,5.7343704,102.4933472
GIANT SUPERSTORE (JERTEH),LOT 6000 PEKAN JERTEH JALAN PASAR 22000 JERTEH TERENGGANU,TERENGGANU,5.7343704,102.4933472
SK MART MINI MARKET,"PT 953-954, JALAN MAK SARA TAMAN D'JAYA 22000 JERTEH TERENGGANU",TERENGGANU,5.734466,102.5056697
SERVAY EXPRESS - SEBRPP,"GROUND FLOOR, NO 20, JALAN BUNGA RAYA, PAPAR SABAH AND HELD UNDER TITLE NO. TOWN LEASE 027500947, DISTRICT OF PAPAR 88200 PAPAR SABAH",SABAH,5.7344737,115.9337626
XIRI (K.BERANG) JERTEH,"PT 2866-2868, SEBELAH HOSPITAL BESUT JALAN PASIR AKAR, KAMPUNG BALIK BUKIT 22000 JERTEH TERENGGANU",TERENGGANU,5.7356513,102.4929582
99 SPEEDMART SDN BHD (PLAZA 22) - SBH 28022,"GROUND FLOOR, LOT 38 & LOT 39 BLOCK G, PLAZA 22 JALAN PENGALAT-LOK KAWI 89600 PAPAR SABAH",SABAH,5.7368669,115.9387502
GRACE MART,"KM 5, JALAN SAPI-NANGOH, ULU SAPI, 89320, TELUPID 89320 TELUPID SABAH",SABAH,5.7371078,117.384267
99 SPEEDMART SDN BHD (TMN BEDONG JAYA)-2621,NO: 165A & 166A (GROUND FLOOR) JALAN RAYA BEDONG TAMAN BEDONG JAYA 08100 BEDONG KEDAH,KEDAH,5.7396768,100.5087484
PASARAYA ECONJAYA (JERTEH),PT 300-315 JALAN FARIDAH 22000 JERTEH TERENGGANU,TERENGGANU,5.7401914,102.4903756
FATMA JAYA ENTERPRISE,"LOT 3155, KAMPUNG PALOH RAWA 18500 MACHANG KELANTAN",KELANTAN,5.7411044,102.1601342
PASARAYA SHAKRI (JERTEH),"BGN. KOPERASI PEKEBUN KECIL, DAERAH BESUT, LOT 3314 & 3315 SEBERANG JERTEH 22000 JERTEH TERENGGANU",TERENGGANU,5.743295,102.4914106
GIMART,"NO.4, BERHADAPAN SEK KEB IPOH, GUAL IPOH 17500 TANAH MERAH KELANTAN",KELANTAN,5.7474096,102.066754
KHADEEJA MART,NO.1 KEDAI DEPAN PUSAT KESIHATAN KUALA BESUT 22300 KUALA BESUT TERENGGANU,TERENGGANU,5.7480613,102.5144377
AL-TAQWA TAWAKKAL SDN BHD,"LOT PT 2736, MUKIM JELI TEPI SUNGAI 17600 JELI KELANTAN",KELANTAN,5.7481018,101.8624761
ECONMART R & S ENT JELI,"PT2026, TGKT 1&2 TEPI SUNGAI BANDAR BARU 17600 JELI KELANTAN",KELANTAN,5.7481018,101.8624761
99 SPEEDMART SDN BHD (TMN PENGALAT BESAR) - SBH 14616,"LOT NO 16 & 17, PHASE 6 TAMAN PENGALAT BESAR JALAN PENGALAT LOK KAWI 89600 PAPAR SABAH",SABAH,5.751045,115.9607681
CKS GROCER PAPAR SQUARE,"LOT NOS. 13, 13A & 15, GROUND FLOOR, BLOCK 2 PAPAR SQUARE PHASE 2 89600 PAPAR SABAH",SABAH,5.7579488,115.9623732
NAS MUKHLIS ENTERPRISE,"PT 5454, TINGKAT BAWAH, BANGUNAN KOPKEJAT, KG KULIM, GEMANG 17600 JELI KELANTAN",KELANTAN,5.760115,102.099569
PASARAYA ECONJAYA (MACHANG),"LOT 153, BANGUNAN MAJLIS DAERAH MACHANG JALAN DATO HASHIM 18500 MACHANG KELANTAN",KELANTAN,5.7645252,102.2166355
CHOP ANN BEE,"B-33, JALAN DATO HASHIM 18500 MACHANG KELANTAN",KELANTAN,5.7645652,102.2168123
SPM MART,"LOT 93& 94, JALAN BAKAT 18500 MACHANG KELANTAN",KELANTAN,5.765068,102.218888
99 SPEEDMART SDN BHD (KG KAWANG) - SBH 18918,"KEDAI SEDCO, LOT 3 & 4 KG KAWANG,JALAN PAPAR LAMA PETI SURAT 249 89600 PAPAR SABAH",SABAH,5.7723696,116.024262
KIEARA SERVICES - PULAU REDANG,"A129, KG BARU PULAU REDANG, 21090 KUALA TERENGGANU, TERENGGANU 21090 PULAU REDANG TERENGGANU",TERENGGANU,5.772707,103.060994
NF GROCER ENTERPRISE,"LOT 1544 B, JALAN KOTA BAHRU KG BATU 25 18500 MACHANG KELANTAN",KELANTAN,5.773074,102.1780941
E ADNI TRADING,"DEPAN MASJID AYER LANAS, 197 BLOCK KOTA BHARU 17700 AYER LANAS KELANTAN",KELANTAN,5.773498,101.8877053
KOZA BORONG DAN RUNCIT,"NO.62, JALAN KWENG HITAM 18500 MACHANG KELANTAN",KELANTAN,5.7757687,102.2176215
EZANI BIN GHAZALI,"NO. A1 & A2, LOT 1446, KEDAI BATU 30, 18500 MACHANG KELANTAN",KELANTAN,5.776211,102.2174753
BERKAT REZEKI KAK LONG ENTERPRISE,LOT 8229 KG PADANG SIAM 17500 TANAH MERAH KELANTAN,KELANTAN,5.7763971,102.0636795
SYUHADA F&B (TANAH MERAH),"LOT KEDAI TINGKAT ATAS DAN BAWAH PT4959, 4961, 4962, TAMAN KOTA HARMONI 17500 TANAH MERAH KELANTAN",KELANTAN,5.77774,102.1454668
PASARAYA KS CHU SDN BHD,PT 4954 - 4958 TMN KOTA HARMONI JLN CEMPAKA MERAH 17500 TANAH MERAH KELANTAN,KELANTAN,5.7779676,102.1459049
SHAKRI MINI MARKET (GONG KEPAS),2968 KAMPUNG GONG KEPAS 22000 KAMPUNG RAJA TERENGGANU,TERENGGANU,5.7782611,102.5523868
TMG EXPRESS 3000 SDN BHD,"PT 658, 659, 660, GROUND 1ST & 2ND FLOOR, JALAN MACHANG 17500 TANAH MERAH KELANTAN",KELANTAN,5.7886968,102.1514095
ECONSAVE CASH & CARRY (BLG) SDN BHD (BALING),"LOT 3302, KAMPUNG BATU KOTA BALING JAYA 09100 BALING KEDAH",KEDAH,5.791061,100.8952879
BILLION SHOPPING CENTRE (BALING) SDN BHD,"PLAZA BALING, NO 93, PERSISIRAN KOTA 3/5 KOTA BALING JAYA, BATU 42 PULAI 09100 BALING KEDAH",KEDAH,5.791061,100.8952879
99 SPEEDMART SDN BHD (KOTA BAYU JAYA) - 3079,"NO: 3A & 5 (GROUND FLOOR), JALAN KOTA BAYU JAYA 1, KOTA BAYU JAYA, 09100 BALING KEDAH",KEDAH,5.791061,100.8952879
PASARAYA BERKAT YUSRI (BESUT),"LOT 467, SIMPANG EMPAT JALAN TEMBILA, KAMPUNG RAJA 22200 BESUT TERENGGANU",TERENGGANU,5.7912738,102.5627579
PASARAYA SUPERMAS (BESUT),"PT 5183, KAMPONG GONG KEPAS KAMPUNG RAJA 22200 BESUT TERENGGANU",TERENGGANU,5.7923962,102.5617833
99 SPEEDMART SDN BHD (TMN SRI UTAMA)-2643,NO: 25 & 26 (GROUND FLOOR) LORONG LINDUNGAN 2 TAMAN SRI UTAMA 08300 GURUN KEDAH,KEDAH,5.7996979,100.4796297
99 SPEEDMART SDN BHD (JENIANG INDAH) - 2872,NO: 5 & 6 (GROUND FLOOR) JALAN JENIANG INDAH TAMAN JENIANG INDAH 08700 JENIANG KEDAH,KEDAH,5.8069648,100.619663
99 SPEEDMART SDN BHD (BATU SAPI) - SBH 29923,"LOT 1 & 2, GROUND FLOOR BLOCK A,TAMAN POH HING JALAN BATU SAPI 90000 SANDAKAN SABAH",SABAH,5.8071857,118.0499637
ECONMART BATU GAJAH,"KEDAI NO.2, PERTUBUHAN PELADANG KAWASAN LANAS JEDOK, LOT 2722, KG. BATU GAJAH 17500 TANAH MERAH KELANTAN",KELANTAN,5.807429,102.1510249
BEE GAR TRADING SDN. BHD.,"NO. 28 & 29, JALAN HILIR PASAR 17500 TANAH MERAH KELANTAN",KELANTAN,5.8078177,102.1496137
HIJRAH MART (PADANG SIAM),173A PONDOK BARU PADANG SIAM 17500 TANAH MERAH KELANTAN,KELANTAN,5.8081784,102.1400852
PKT TANAH MERAH,"PT 406-413, JALAN TASEK 17500 TANAH MERAH KELANTAN",KELANTAN,5.80825,102.1493821
BAN ENG HUAT,"NO. 312-B, SIMPANG PASIR JENIANG, 08700 GURUN, KEDAH 08700 JENIANG KEDAH",KEDAH,5.8084021,100.6212999
PANTAI TIMOR SHOPPING CENTRE (TANAH MERAH) SDN BHD,"LOT 3225-3236, JALAN JEDOK 17500 TANAH MERAH KELANTAN",KELANTAN,5.8088685,102.1476902
KAK INIEY MART & FROZEN,"LOT 4115, KAMPUNG KULIM 17500 TANAH MERAH KELANTAN",KELANTAN,5.8088685,102.1476902
SALAMKU TANAH MERAH,"LOT 7841-7845 KWSN PERINDUSTRIAN, JALAN PASIR MAS 17500 TANAH MERAH KELANTAN",KELANTAN,5.809544,102.149126
FARIDAH IDAMAN RESOURCES (BATANG MERBAU),"NO.3, LOT 2424, PERUMAHAN BATANG MERBAU 17500 TANAH MERAH KELANTAN",KELANTAN,5.809544,102.149126
99 SPEEDMART SDN BHD (TMN SURIA)-2653,NO: 69 & 70 (GROUND FLOOR) JALAN RAYA GURUN TAMAN SURIA 08300 GURUN KEDAH,KEDAH,5.8103943,100.4783799
AD ALIF ENTERPRISE,"KEDAI NO.3, SIMPANG KEPAS 18500 MACHANG KELANTAN",KELANTAN,5.8107179,102.2269428
AMIN LAZIM ENTERPRISE,"LOT 55 KAMPUNG AIR GATAL, BATU GAJAH 17510 TANAH MERAH KELANTAN",KELANTAN,5.8109631,101.9817253
KEDAI RUNCIT HARON,LOT 245 KG GERETAK PANJANG CHEDOK 17510 TANAH MERAH KELANTAN,KELANTAN,5.811804,101.8974383
99 SPEEDMART SDN BHD (PERMATA WAWASAN MATUPANG) - SBH 17517,"SEDCO SHOPHOUSES LOT 3 & 4, GROUND FLOOR KG MATUPANG, JALAN RANAU - TELUPID 89307 RANAU SABAH",SABAH,5.8121528,116.8201718
PKT MINIMART LABOK,"LOT 3377 (BAWAH), TAMAN LABOK JAYA, KG BATU 23, LABOK 18500 MACHANG KELANTAN",KELANTAN,5.8126432,102.2270996
MEGA FORTUNE TRADING,"LOT 5A, BLOCK C TINGKAT BAWAH MRH KARAMUNTING, JALAN BATU SAPI 90000 SANDAKAN SABAH",SABAH,5.8144033,118.0753069
PASARAYA KAWAN KITA (SIK),"CAWANGAN SIK,NO 12A-17A, SUSUR ALAMANDA 3, PUSAT PERNIAGAAN ALAMANDA SIK,08200 SIK, KEDAH 08200 SIK KEDAH",KEDAH,5.815523,100.740051
CHIN HUAT GROCERY STORE SDN. BHD.,"NO. 3 & 4, BANGUNAN KOPERASI SEBERANG PEKAN, 08200 SIK KEDAH",KEDAH,5.8158567,100.7447985
PASARAYA ECONO TAMAN RIA MESRA,"NO. 13 & 15 (GROUND FLOOR), LORONG GURUN JENIANG 2 TAMAN RIA MESRA 08300 GURUN KEDAH",KEDAH,5.8162229,100.5317443
SERVAY EXPRESS - SEKN,"UNIT NO 1,2,3,4, KINARUT MALL, JALAN KINARUT SPUR 89600 PAPAR SABAH",SABAH,5.8176008,116.0315165
99 SPEEDMART SDN BHD (LA GLOXINIA) - SBH 14916,"LOT NO. 4 & 5 GROUND FLOOR, BLK B, LA GLOXINIA AVENUE PHASE IIB KINARUT SOUTH 88600 PAPAR SABAH",SABAH,5.8177036,116.0338636
99 SPEEDMART SDN BHD (TMN SETIA HARMONI)-3025,NO : 3 & 3A (GROUND FLOOR) JALAN 1 TAMAN SETIA HARMONI 08300 GURUN KEDAH,KEDAH,5.817767,100.5235455
99 SPEEDMART SDN BHD (TMN JERAI MAJU)-2976,NO: 22 (GROUND FLOOR) JERAI MAJU 2 TAMAN JERAI MAJU 08300 GURUN KEDAH,KEDAH,5.8180768,100.4820158
RESTU FRESH MART - PBCC,"LOT 1, TAMPASAK POINT, KAMPUNG SULIM SONDOTON LABAK TAMPASAK 89600 PAPAR SABAH",SABAH,5.8192515,116.0492854
SK FRESH SUPERMARKET (SIK),"LOT PT 9334 - PT 9336, PT 9338 - PT 9340, PT 9657, PT 3712, PEKAN SIK, BANDAR SIK, 08200 SIK, KEDAH. 08200 SIK KEDAH",KEDAH,5.8193307,100.7464275
HAPPY MINI MARKET,"KAMPUNG KUALA SAPI LOT 110, 90108 BELURAN SABAH 90108 BELURAN SABAH",SABAH,5.8234701,117.4377443
KPTB TRADING,"PT 7612, TAMAN D'BALI HARMONI 16800 PASIR PUTEH KELANTAN",KELANTAN,5.8243331,102.3712065
ECO-SHOP GURUN KEDAH,"NO 88, JALAN RAYA GURUN, 08300 GURUN, KEDAH. 08300 GURUN KEDAH",KEDAH,5.8273075,100.4752048
FRESH 365 SDN BHD,"18A & 18B, JALAN RAYA 08300 GURUN KEDAH",KEDAH,5.8273075,100.4752048
KUMPULAN PASARAYA PANTAI TIMOR SDN BHD - BUKIT BUNGA,"LOT 2569, MUKIM NIBONG, DAERAH JEDOK 17500 TANAH MERAH KELANTAN",KELANTAN,5.8278647,101.9203558
PASARAYA PANTAI TIMOR (PASIR PUTEH) SDN BHD,"PT 582-PT 591, SEKSYEN 2, BANDAR PASIR PUTEH 16800 PASIR PUTEH KELANTAN",KELANTAN,5.8282683,102.4023833
COOP MART (PASIR PUTEH),"LOT 455, BANGUNAN PKINK, JALAN NORA 16800 PASIR PUTEH KELANTAN",KELANTAN,5.8286662,102.3955601
PASARAYA ECONJAYA (PASIR PUTEH),"LOT PT 602 - 610, JALAN NARA BANDAR PASIR PUTEH 16800 PASIR PUTEH KELANTAN",KELANTAN,5.8286662,102.3955601
ECONSAVE CASH & CARRY (PP) SDN BHD (PASIR PUTEH),"LOT PT 2980, JALAN PASIR PUTEH SENTRAL 1 16800 PASIR PUTEH KELANTAN",KELANTAN,5.8287699,102.3842428
KEDAI RUNCIT YEE BROTHERS' & CO,"B-77, JALAN TAMAN KEMAHKOTAAN, 18500 MACHANG KELANTAN",KELANTAN,5.829555,102.2092524
ECO-SHOP KINARUT,"LOT 72, FIRST FLOOR THE PALM SQUARE COMMERCIAL CENTRE KINARUT 89600 PAPAR SABAH",SABAH,5.8305454,116.043748
G-MART BORNEO RETAIL SDN BHD - KINARUT,"SHOPLOT 72, THE PALM SQUARE COMMERCIAL CENTRE 89600 KINARUT SABAH",SABAH,5.8305454,116.043748
MU SUPERMART LEILA,LOT 4 BLOK D TINGKAT BAWAH BANDAR LEILA BATU 1 1/4 JALAN LEILA 90000 SANDAKAN SABAH,SABAH,5.8316538,118.0892617
99 SPEEDMART SDN BHD (BANDAR NAM TUNG) - SBH 31723,"GROUND FLOOR, LOT 3 & 4, BLOCK C BANDAR NAM TUNG MILE 2, JALAN LEILA 90000 SANDAKAN SABAH",SABAH,5.8316538,118.0892617
PKT BESUT,"LOT 2269, JALAN SEMERAK KAMPUNG PACHAKAN 22300 BESUT TERENGGANU",TERENGGANU,5.8316921,102.5580772
AIMANQAWI MINIMART,566 JALAN TUNKU IBRAHIM SEBELAH SMK SIK 08200 SIK KEDAH,KEDAH,5.8323446,100.7477333
PASARAYA PANTAI TIMOR (PASIR MAS) SDN BHD - KUALA BESUT,"LOT 2812, JALAN SEMERAK, MUKIM KUALA BESUT 22300 KUALA BESUT TERENGGANU",TERENGGANU,5.8324447,102.5439757
MANJADDA WAJADDA TRADING,"PT 1996, JALAN BYPASS, KG ALOR PASIR, 16800 PASIR PUTEH, KELANTAN. 16800 PASIR PUTEH KELANTAN",KELANTAN,5.8330369,102.378986
YUSAZHAR BIN CHE MAT USOH,"LOT 553-A, JALAN FARRER 16800 PASIR PUTEH KELANTAN",KELANTAN,5.8330369,102.378986
PASARAYA JAYA GADING (TANAH MERAH),PT 10570-10577 PUSAT PERNIAGAAN TANAH MERAH MUKIM MAKA JALAN PASIR MAS 17500 TANAH MERAH KELANTAN,KELANTAN,5.8334443,102.1552944
MSA JAYA RESOURCES,"LOT 2536-A, KAMPUNG CHEDOK, JALN JELI-TANAH MERAH, BUKIT BNGA 17500 TANAH MERAH KELANTAN",KELANTAN,5.8351021,101.9138277
EHOO SUPERSTORE SDN BHD (BANDAR),"TL 077508573 BLOK 34 TINGKAT BAWAH, 1 DAN 2 JALAN LEILA SANDAKAN, PPM 599 ELOPURA, 90000 SANDAKAN SABAH 90000 SANDAKAN SABAH",SABAH,5.8369167,118.0993761
99 SPEEDMART SDN BHD (PALM BEACH CC) - SBH 24720,LOT NO 1 & 2 PALM BEACH COMMERCIAL CENTRE JALAN BARU PAPAR-KINARUT 89600 KINARUT SABAH,SABAH,5.8369702,116.0432527
FARIDAH IDAMAN RESOURCES (AYER LANAS),"LOT 2465,JALAN IMEGRESEN BUKIT BUNGA 17500 TANAH MERAH KELANTAN",KELANTAN,5.8377833,101.9094235
ECO-SHOP SANDAKAN,"LOT 309, 310, 311, 312, 313, 3S11 & 3S12 LEVEL 3, HARBOUR MALL SANDAKAN SANDAKAN HARBOUR SQUARE 90000 SANDAKAN SABAH",SABAH,5.838936,118.1194017
99 SPEEDMART SDN BHD (BATU 1) - SBH 32723,"GROUND FLOOR, LOT 9A & 9B , BLOCK 12 LEBOH TIGA BANDAR SANDAKAN 90000 SANDAKAN SABAH",SABAH,5.8399413,118.1174814
99 SPEEDMART SDN BHD (MAWAR CC) - SBH 28822,"GROUND FLOOR, BLOCK H LOT 2 & 3, MAWAR COMMERCIAL CENTER TAMAN MAWAR, PHASE II, MILE 7 SIBUGA 90000 SANDAKAN SABAH",SABAH,5.8410075,118.0348886
MU SUPERFRESH MAWAR,LOT D-2 BLOK D TINGKAT BAWAH MAWAR CENTRE TAMAN MAWAR JALAN LINTAS SIBUGA 90000 SANDAKAN SABAH,SABAH,5.8438814,118.0438674
SERVAY EXPRESS SDN BHD - ESSB,"LOT 85&86, TAMAN SIBUGA JALAN SIBUGA 5 90000 SANDAKAN SABAH",SABAH,5.8458661,118.0418868
99 SPEEDMART SDN BHD (PEKAN SIK) – 3261,"NO: 5 & 6 (GROUND FLOOR) PEKAN SIK, KOMPLEKS PERNIAGAAN BUNGA RAYA, 08200 SIK KEDAH",KEDAH,5.847213,100.775712
BEE GAR TRADING SDN BHD (JALAN KLINIK),"PT 281 282 283, JALAN KLINIK 17500 TANAH MERAH KELANTAN",KELANTAN,5.8500847,102.0058031
MAHABBAH KHALIFAH MART,"LOT 347, KAMPUNG WAKAF LANAS 16800 PASIR PUTEH KELANTAN",KELANTAN,5.8504827,102.3781909
PKT PASIR PUTEH,"LOT 13645, KG. WAKAF LANAS 16800 PASIR PUTEH KELANTAN",KELANTAN,5.8504827,102.3781909
LONGWAN - GUAR CHEMPEDAK,"NO.1, KOMPLEKS PERNIAGAAN GUAR UTAMA, JALAN GUAR UTAMA 1, 08800 GUAR CHEMPEDAK, KEDAH. 08800 GUAR CEMPEDAK KEDAH",KEDAH,5.8511425,100.4608614
KEMAHANG MINI MARKET,"NO.2, TEPI KILANG FELDA KEMAHANG 17500 TANAH MERAH KELANTAN",KELANTAN,5.8523206,102.0049502
PASARAYA SIDIK SERASI,"NO. 323, JALAN RAYA KAMPUNG GUAR CEMPEDAK 08800 GUAR CEMPEDAK KEDAH",KEDAH,5.8528479,100.459911
DINDA UTAMA ENTERPRISE,"NO. 3, TINGKAT BAWAH, JALAN KERANJI, TAMAN KERANJI, 08800 GUAR CHEMPEDAK KEDAH",KEDAH,5.852873,100.4460937
JAYA MART,"NO,6 FELDA KEMAHANG 1 JALAN PEGAWAI 17500 TANAH MERAH KELANTAN",KELANTAN,5.8532767,102.0049906
SERVAY EVERGREEN SDN BHD - PSDK,"BANDAR INDAH, BATU 4, JLN UTARA 90008 SANDAKAN SABAH",SABAH,5.8533347,118.0728223
ECO-SHOP SANDAKAN SHOPPING,"SANDAKAN HARBOUR SQUARE LOT 401 LEVEL 4, HARBOUR MALL 90000 SANDAKAN SABAH",SABAH,5.8550699,118.1225842
EHOO SUPERSTORE SDN BHD (PASARAYA),LOT 48 BLOK G TINGKAT BAWAH BANDAR PASARAYA BATU 4 JALAN UTARA SANDAKAN 90000 SANDAKAN SABAH,SABAH,5.8560289,118.0733509
MU GROCER,LOT 10 &11 BLOK 18 TINGKAT BAWAH BANDAR INDAH BATU 4 JALAN UTARA 90000 SANDAKAN SABAH,SABAH,5.8560289,118.0733509
BORONG DIN CS (GUAR),"BANGUNAN ARKED PASAR MINGGU, JALAN YAN, 08800 GUAR CHEMPEDAK, KEDAH 08800 GUAR CHEMPEDAK KEDAH",KEDAH,5.8564934,100.4525846
MU CITY FRESHMART 2,LOT 4 BLOK 46 TINGKAT BAWAH JALAN SEKOLAH BANDAR SANDAKAN 90000 SANDAKAN SABAH,SABAH,5.8567173,118.0787578
MU ECO FRESHMART,LOT 9 &10 TINGKAT BAWAH SEDCO LIGHT INDUSTRIAL ESTATE JALAN UTARA 90000 SANDAKAN SABAH,SABAH,5.8577579,118.084695
PERNIAGAAN NAZILI,"LOT 246, KAMPUNG MERKANG 16800 PASIR PUTEH KELANTAN",KELANTAN,5.8591674,102.373699
BATARAS HYPERMARKET SANDAKAN,"LOT 3, JALAN IJM, BANDAR UTAMA BATU 6 OFF JALAN UTARA 90000 SANDAKAN SABAH",SABAH,5.8633157,118.0519996
MU SUPERFRESH MIDTOWN 1,"LOT 39,40 & 41 BLOK F TINGKAT BAWAH MIDTOWN PLAZA FASA 1 BATU 4 JALAN LINTAS UTARA 90000 SANDAKAN SABAH",SABAH,5.863686,118.0837473
99 SPEEDMART SDN BHD(TAMAN GRANDVIEW) - SBH 30723,"LOT 1 & 2, BLOCK C, GROUND FLOOR TAMAN GRANDVIEW MILE 1 ½ , JALAN SIM SIM 90000 SANDAKAN SABAH",SABAH,5.8641615,118.1169387
99 SPEEDMART SDN BHD (KAMPUNG TOMBOTUON) - SBH 20218,NT. 143022584 KAMPUNG TOMBOTUON JALAN RANAU-TAMBUNAN 89650 TAMBUNAN SABAH,SABAH,5.865033,116.5332111
99 SPEEDMART SDN BHD (LETAT JAYA) - SBH 30623,"LOT-1 & LOT -2 GROUND FLOOR, BLOK N, BANDAR LETAT JAYA JALAN LINTAS UTARA 90000 SANDAKAN SABAH",SABAH,5.8651549,118.0821284
MU MARKET BELURAN,"KEDAI SOSIO EKONOMI, BLOK A, LOT 1 ,2 & 3, TINGKAT BAWAH, KG. PELANTONG 90100 BELURAN SABAH",SABAH,5.8707737,117.5563087
SRI GADING MINI MARKET,"274, KEDAI PULAI CHONDONG, PULAI CHONDONG 16600 MACHANG KELANTAN",KELANTAN,5.8717869,102.2317068
G-MART SG SDN BHD - LABUK SANDAKAN,"BATU 34-36, JALAN LABUK SANDAKAN KAMPUNG BATU 30/32, JALAN LABUK 90200 KOTA KINABATANGAN SABAH",SABAH,5.8778233,117.8936206
BLIMBEY ENTERPRISE,"LOT 8070,8072B JALAN PASIR MAS KAMPUNG JELATOK 17500 TANAH MERAH KELANTAN",KELANTAN,5.8793711,102.1252119
AL-MADINA CASH & CARRY,"AL-MADINA CASH & CARRY, BANGUNAN SEDCO, BLOK A, LOT 8 90107 BELURAN SABAH",SABAH,5.8794846,117.5480648
MU SUPERFRESH MERPATI,LOT 6 TINGKAT BAWAH TAMAN MERPAT BATU 7 JALAN AIRPORT 90000 SANDAKAN SABAH,SABAH,5.879662,118.054483
MU SUPERSTORE SDN BHD - HQ,"CL075209620 & CL075209639, MILE 7 1/2, JALAN LABUK, PPM 352 ELOPURA 90000 SANDAKAN SABAH",SABAH,5.8799822,118.048698
SERVAY EVERGREEN - SHSDK,"MILE 7.5, JLN LABUK 90000 SANDAKAN SABAH",SABAH,5.8808189,118.0484599
SERVAY EXPRESS - SEKV,"114, JALAN PENAMPANG TAMBUNAN KAMPUNG KIVATU 89500 PENAMPANG SABAH",SABAH,5.8819417,116.2341255
99 SPEEDMART SDN BHD (LABUK BC) - SBH 30423,"GROUND FLOOR, LOT A-4 & A-5 BLOCK A, LABUK COMMERCIAL & BUSINESS CENTRE MILE 12, JALAN LABUK 90000 SANDAKAN SABAH",SABAH,5.883583,118.041698
MU SUPERMART SEGUNTOR,LOT 19 BLOK B TINGKAT BAWAH SEGUNTOR JAYA BATU 10 1/2 JALAN LABUK 90000 SANDAKAN SABAH,SABAH,5.8836464,118.0356964
SERVAY EVERGREEN - SJKTU,"NT 2630665548, KG KETIAU PUTATAN 88200 KOTA KINABALU SABAH",SABAH,5.8837154,116.0507969
MU MARKET GUM GUM,TL.077558537 LOT 3 BLOK A PEKAN BARU GUM-GUM BATU 16 JALAN LABUK 90000 SANDAKAN SABAH,SABAH,5.8837449,118.0380682
BATARAS SUPERSTORE KETIAU,"LOT 1, KG. KETIAU, JALAN KETIAU TOMBOVO PUTATAN 88100 KOTA KINABALU SABAH",SABAH,5.8840293,116.052339
MU SUPERFRESH PERDANA,LOT 27 BLOK D TINGKAT BAWAH BANDAR PERDANA BATU 7 JALAN AIRPORT 90000 SANDAKAN SABAH,SABAH,5.8883159,118.0581009
PASARAYA KITO (PT) SDN BHD - TOK BALI,"LOT 3605-3614 D BALI HARMONI, JALAN TOK BALI - KUALA BESUT 16800 PASIR PUTEH KELANTAN",KELANTAN,5.8886399,102.4838178
WLS ENTERPRISE SDN BHD - TM,"LOT 3573,KAMPUNG TEPI SUNGAI 17500 TANAH MERAH KELANTAN",KELANTAN,5.889603,102.1661937
SERVAY EVERGREEN - SSDK,"BANDAR PASARAYA, MILE 4 JALAN LABUK 90008 SANDAKAN SABAH",SABAH,5.8896713,117.9511518
TMG EXPRESS TANAH MERAH 2,"LOT PT7464, GF, KAMPUNG KUBANG PUTAT 17500 TANAH MERAH KELANTAN",KELANTAN,5.8897147,102.158545
BATARAS HYPERMARKET PUTATAN - 2,"NO CL215012883, 11 MILE, JALAN PUTATAN PUTATAN RAILWAY STATION 88869 PUTATAN SABAH",SABAH,5.8907268,116.0476273
